"","region","state","year","abundance","simpson","richness","evenness","encs"
"334","central_west","colima",1980,1.71563555032738,0.72833365734907,31,0.499604526215642,5.56020818177814
"335","central_west","colima",1981,1.78047429217286,0.762259156803551,32,0.513736286349614,5.93266957015181
"336","central_west","colima",1982,1.70265382940067,0.764567481030882,31,0.495824162412959,5.48849360730317
"337","central_west","colima",1983,1.77959781133818,0.777021694869565,30,0.523226855616505,5.92747197710317
"338","central_west","colima",1984,1.78593170433981,0.761281161607732,31,0.52007523557665,5.96513510156189
"339","central_west","colima",1985,1.81265219534683,0.783765729326528,25,0.563132066587578,6.12667504236116
"340","central_west","colima",1986,1.77831250728532,0.757546848254016,24,0.559560222140928,5.91985826736197
"341","central_west","colima",1987,1.89506374937841,0.777820170499758,35,0.533017785207934,6.65297251397672
"342","central_west","colima",1988,1.80013853437424,0.757241648581991,33,0.514839022289783,6.05048560659319
"343","central_west","colima",1989,1.81039460382242,0.756039094917512,35,0.509203198255647,6.1128591139422
"344","central_west","colima",1990,1.66623431962897,0.737590924276843,15,0.615289302595202,5.29220148814284
"345","central_west","colima",1991,1.8184706897033,0.74360849609375,31,0.52955080535192,6.16242697686895
"346","central_west","colima",1992,1.86956464683609,0.753050147748323,35,0.525845744074037,6.48547231370277
