"id","year","area","indexS","indexS2"
33,2008,278785.56,14.5315626998776,1.94784941230678
33,2004,289895.58,11.255673726988,1.49407267984606
33,2009,254287.81,10.819857548138,1.48405769440335
33,2006,274081.14,14.4080365320973,1.93952615407779
33,2016,281736.51,13.8257612877435,1.84836994826323
33,2012,280174.66,14.3949905069491,1.92714679365501
33,2015,280172,14.6316832968122,1.95883897701028
34,2010,131935.13,14.0307476273414,2.26752105313291
34,2011,99664.83,14.7949340296278,2.56470948397636
34,2015,118642,18.7004059288003,3.10350212019018
34,2007,124834.35,20.4997129395364,3.35911506683922
34,2014,101976.25,16.5612485267657,2.85449273787473
34,2005,128903.96,13.6018405388087,2.2110152682065
34,2012,112761.58,16.083409574366,2.70332624603084
34,2003,135632.6,12.8443371571648,2.06149033328991
34,2006,134474.64,13.6394785394249,2.19380638727877
34,2013,118336.94,14.7794815363305,2.45436835565986
34,2016,118571.03,17.6916398370958,2.93652747606848
34,2008,121885.76,15.5433121701318,2.56221727142975
34,2009,121588.94,15.5681291491187,2.56787296511497
34,2004,129247.46,15.8456057092304,2.57403215689536
35,2014,313330.55,4.90850082764579,0.639011701035771
35,2011,247299.82,4.60233832687242,0.635672199843136
35,2013,182754.13,12.5799098513746,1.87400763628732
35,2015,307635,5.02065588055707,0.656617036755208
35,2003,347542,5.02000255034367,0.636814203203196
35,2012,280252.47,5.09135651175559,0.68156420518137
35,2004,305883.79,5.24231642500928,0.686585682920874
35,2007,282840.47,5.49964591986171,0.734530729222582
35,2006,297628.44,5.81527780162539,0.766853645694093
35,2009,262941.58,4.59865230186876,0.62549866147508
35,2016,309564.84,5.22105222796879,0.681758808655325
35,2010,283905.44,5.26549716950937,0.70259747136739
35,2008,286302.65,5.48416866321969,0.730239108597719
35,2005,261370.5,5.63665186283949,0.767834633864822
36,2015,82175,23.6920239091634,4.31000586769886
36,2013,97736.08,24.2003528491425,4.21568930927753
36,2016,87653.52,19.1356293284311,3.42539797644878
36,2014,91337.65,21.1636457043325,3.74963203964845
36,2004,100639.1,23.1815412841205,4.00877100974341
36,2006,97296.59,22.7930537800198,3.97501468733366
36,2011,68915.59,21.3146145021621,4.05190020109871
36,2005,74037.64,26.8348983829126,5.01068891480192
36,2007,78277.37,24.6528751496429,4.53961630561282
36,2012,85713.1,25.6597201738116,4.61902957177379
36,2003,93951.25,17.8641207393692,3.14279918652313
36,2010,82595.83,26.2894835721589,4.77642707964934
36,2008,87633.54,24.7574922132957,4.43199936596829
36,2009,66628.67,20.9632475480856,4.01886950013646
37,2006,110710.69,31.7599773533079,5.36282249069491
37,2014,117180.49,34.7306372891818,5.78175323945865
37,2009,95232.24,41.4095035978937,7.26046860463721
37,2015,130184,48.0064663843208,7.78432508638571
37,2012,123264.11,36.1012152575508,5.9343517904236
37,2005,95993.91,43.3544491625169,7.58635881147953
37,2010,117409.55,35.5048775295751,5.90775927123123
37,2013,122917.29,41.0360549152464,6.75029861890023
37,2004,115059.05,31.7590057048822,5.31125714920153
37,2016,130350.85,33.3716989457252,5.40954175723365
37,2003,123172,26.5389605437508,4.36331470603602
37,2008,122615.97,35.0136512419795,5.76316786310573
37,2007,111099.49,37.3158746765448,6.29544214140355
37,2011,93009.62,41.6713999049367,7.3496515620118
38,2013,164070.66,22.1967482182657,3.39697422699213
38,2005,111782.9,31.0721139912196,5.23404660958423
38,2008,143650.64,22.0516199848145,3.48878523547043
38,2006,175170.98,15.0877817972935,2.2715404876327
38,2004,177664.07,13.132241309843,1.97015130233701
38,2016,163757.62,11.4668474473057,1.75571606374252
38,2012,146253.07,30.6301885547655,4.82429714722783
38,2014,158245.85,11.3112441231527,1.74677883283408
38,2003,181868.43,9.42564584722925,1.40582873425268
38,2015,166270,20.9975618376909,3.2027719928326
38,2010,155571.74,29.1885397327932,4.52678969308022
38,2009,101211.74,34.4124155370215,5.94248457397778
38,2007,130966.3,33.7261799074918,5.46056888601473
38,2011,109570.67,33.1107104565601,5.60538629758521
39,2004,153854.75,6.24460676754144,0.97115375902661
39,2014,148145.99,4.43147448327021,0.695723070776812
39,2016,168172.68,5.10275776402207,0.776116145703059
39,2011,108012.55,22.0282255229749,3.74258425909997
39,2010,157327.49,9.47797915677944,1.46580170715256
39,2009,145552.05,13.5551988667003,2.13752862408888
39,2006,166746.63,8.5191807616378,1.29850669835935
39,2003,173303.84,6.30951869296451,0.952477690757314
39,2007,165461.08,6.22664980221849,0.950913700409168
